PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2015-02-13T02:00:00Z,2015-02-13T01:00:00Z,PT60M,-2.5,-69,0.0,-3.9,0,0,0,0,5.9,90.2,10.7,998.3,287,4.5,121,0.6
2015-02-13T03:00:00Z,2015-02-13T02:00:00Z,PT60M,-2.9,-82,26.4,-4.4,0,0,0,0,6.0,89.9,10.7,998.4,290,4.2,112,0.6
2015-02-13T04:00:00Z,2015-02-13T03:00:00Z,PT60M,-3.2,-95,74.5,-4.7,0,0,0,0,6.0,89.6,10.7,998.7,294,4.0,104,0.6
2015-02-13T05:00:00Z,2015-02-13T04:00:00Z,PT60M,-3.3,-107,67.1,-4.8,0,0,0,0,6.1,89.2,10.7,999.0,297,3.8,95,0.6
2015-02-13T06:00:00Z,2015-02-13T05:00:00Z,PT60M,-3.3,-119,70.9,-4.9,5,0,0,5,6.2,88.8,10.7,999.3,302,3.6,87,0.6
2015-02-13T07:00:00Z,2015-02-13T06:00:00Z,PT60M,-3.1,-132,99.1,-5.0,5,0,0,5,6.2,86.9,10.7,999.6,307,3.4,80,0.6
2015-02-13T08:00:00Z,2015-02-13T07:00:00Z,PT60M,-2.7,-146,99.0,-5.1,8,0,0,8,6.3,83.5,10.7,999.8,313,3.3,75,0.6
2015-02-13T09:00:00Z,2015-02-13T08:00:00Z,PT60M,-2.2,-161,96.0,-5.2,17,0,0,17,6.3,80.3,10.7,1000.1,319,3.2,71,0.6
2015-02-13T10:00:00Z,2015-02-13T09:00:00Z,PT60M,-1.8,-176,86.2,-5.0,51,0,0,51,6.3,78.8,10.5,1000.4,324,3.0,69,0.6
2015-02-13T11:00:00Z,2015-02-13T10:00:00Z,PT60M,-1.3,169,74.5,-4.6,92,0,0,92,6.4,78.7,10.1,1000.8,328,2.7,70,0.6
2015-02-13T12:00:00Z,2015-02-13T11:00:00Z,PT60M,-0.9,153,69.0,-4.1,91,0,0,91,6.4,78.7,9.8,1001.2,332,2.4,72,0.6
2015-02-13T13:00:00Z,2015-02-13T12:00:00Z,PT60M,-0.8,139,42.7,-3.8,116,0,0,116,6.4,80.0,9.6,1001.5,331,2.0,77,0.6
2015-02-13T14:00:00Z,2015-02-13T13:00:00Z,PT60M,-1.0,126,19.4,-3.7,56,139,12,68,6.3,82.4,9.6,1001.7,321,1.6,83,0.6
2015-02-13T15:00:00Z,2015-02-13T14:00:00Z,PT60M,-1.3,113,0.0,-3.5,4,45,4,8,6.2,84.9,9.6,1002.0,305,1.3,91,0.6
2015-02-13T16:00:00Z,2015-02-13T15:00:00Z,PT60M,-1.6,101,0.0,-3.4,0,0,0,0,6.0,87.4,9.6,1002.2,288,1.2,99,0.6
2015-02-13T17:00:00Z,2015-02-13T16:00:00Z,PT60M,-1.9,89,0.0,-3.3,0,0,0,0,5.9,89.9,9.6,1002.4,273,1.1,108,0.6
2015-02-13T18:00:00Z,2015-02-13T17:00:00Z,PT60M,-2.2,76,0.0,-3.3,0,0,0,0,5.8,92.5,9.6,1002.6,259,1.2,116,0.6
2015-02-13T19:00:00Z,2015-02-13T18:00:00Z,PT60M,-2.5,62,0.0,-3.3,0,0,0,0,5.7,94.0,9.6,1002.7,247,1.3,124,0.6
2015-02-13T20:00:00Z,2015-02-13T19:00:00Z,PT60M,-2.7,46,0.0,-3.5,0,0,0,0,5.7,94.4,9.6,1002.6,237,1.4,131,0.6
2015-02-13T21:00:00Z,2015-02-13T20:00:00Z,PT60M,-3.0,27,0.0,-3.7,0,0,0,0,5.7,94.7,9.6,1002.5,229,1.5,136,0.6
2015-02-13T22:00:00Z,2015-02-13T21:00:00Z,PT60M,-2.8,6,0.0,-3.9,0,0,0,0,5.7,92.3,9.8,1002.5,224,1.7,138,0.6
2015-02-13T23:00:00Z,2015-02-13T22:00:00Z,PT60M,-2.4,-16,0.0,-4.1,0,0,0,0,5.9,87.7,10.2,1002.5,221,1.9,138,0.6
2015-02-14T00:00:00Z,2015-02-13T23:00:00Z,PT60M,-1.9,-36,0.0,-4.4,0,0,0,0,6.1,83.4,10.5,1002.4,219,2.2,134,0.6
2015-02-14T01:00:00Z,2015-02-14T00:00:00Z,PT60M,-1.9,-54,0.0,-4.5,0,0,0,0,6.2,82.5,10.7,1002.3,218,2.4,128,0.6
2015-02-14T02:00:00Z,2015-02-14T01:00:00Z,PT60M,-2.3,-69,0.0,-4.5,0,0,0,0,6.2,84.6,10.7,1002.1,217,2.5,120,0.6
2015-02-14T03:00:00Z,2015-02-14T02:00:00Z,PT60M,-2.7,-82,0.0,-4.5,0,0,0,0,6.2,87.0,10.7,1001.9,217,2.7,112,0.6
2015-02-14T04:00:00Z,2015-02-14T03:00:00Z,PT60M,-2.9,-95,0.0,-4.6,0,0,0,0,6.2,87.6,10.7,1001.8,218,2.9,103,0.6
2015-02-14T05:00:00Z,2015-02-14T04:00:00Z,PT60M,-2.9,-107,23.4,-4.8,0,0,0,0,6.2,86.7,10.7,1001.7,221,3.1,95,0.6
2015-02-14T06:00:00Z,2015-02-14T05:00:00Z,PT60M,-2.9,-119,72.2,-5.0,5,0,0,5,6.2,85.6,10.7,1001.7,224,3.3,87,0.6
2015-02-14T07:00:00Z,2015-02-14T06:00:00Z,PT60M,-2.8,-132,99.4,-5.1,5,0,0,5,6.2,83.6,10.7,1001.5,227,3.6,80,0.6
2015-02-14T08:00:00Z,2015-02-14T07:00:00Z,PT60M,-2.4,-146,98.9,-5.3,8,0,0,8,6.2,80.7,10.7,1001.4,231,3.9,74,0.6
2015-02-14T09:00:00Z,2015-02-14T08:00:00Z,PT60M,-2.1,-160,96.7,-5.5,15,0,0,15,6.3,77.9,10.7,1001.2,234,4.2,70,0.6
2015-02-14T10:00:00Z,2015-02-14T09:00:00Z,PT60M,-2.2,-176,91.6,-5.5,31,0,0,31,6.3,78.3,10.5,1000.9,235,4.4,69,0.6
2015-02-14T11:00:00Z,2015-02-14T10:00:00Z,PT60M,-2.6,169,86.5,-5.3,48,0,0,48,6.4,81.5,10.1,1000.4,236,4.5,69,0.6
2015-02-14T12:00:00Z,2015-02-14T11:00:00Z,PT60M,-3.0,153,78.3,-5.2,64,0,0,64,6.5,84.9,9.7,1000.0,237,4.5,72,0.6
2015-02-14T13:00:00Z,2015-02-14T12:00:00Z,PT60M,-3.0,139,72.1,-5.0,57,0,0,57,6.5,86.3,9.5,999.7,237,4.4,77,0.6
2015-02-14T14:00:00Z,2015-02-14T13:00:00Z,PT60M,-2.6,126,79.0,-4.6,19,0,0,19,6.4,85.8,9.5,999.5,237,4.2,83,0.6
2015-02-14T15:00:00Z,2015-02-14T14:00:00Z,PT60M,-2.2,113,87.0,-4.3,1,0,0,1,6.3,85.3,9.5,999.2,237,4.0,91,0.6
2015-02-14T16:00:00Z,2015-02-14T15:00:00Z,PT60M,-2.0,101,88.0,-4.2,0,0,0,0,6.2,85.3,9.5,999.0,240,3.9,99,0.6
2015-02-14T17:00:00Z,2015-02-14T16:00:00Z,PT60M,-2.1,89,88.0,-4.2,0,0,0,0,5.9,85.7,9.5,998.9,245,4.1,107,0.6
2015-02-14T18:00:00Z,2015-02-14T17:00:00Z,PT60M,-2.2,76,88.0,-4.2,0,0,0,0,5.7,86.1,9.5,998.8,250,4.3,116,0.6
2015-02-14T19:00:00Z,2015-02-14T18:00:00Z,PT60M,-2.3,62,88.0,-4.2,0,0,0,0,5.5,86.5,9.5,998.6,255,4.4,124,0.6
2015-02-14T20:00:00Z,2015-02-14T19:00:00Z,PT60M,-2.4,46,88.0,-4.3,0,0,0,0,5.4,86.9,9.5,998.4,258,4.4,131,0.6
2015-02-14T21:00:00Z,2015-02-14T20:00:00Z,PT60M,-2.5,27,88.0,-4.3,0,0,0,0,5.2,87.2,9.5,998.2,262,4.4,136,0.6
2015-02-14T22:00:00Z,2015-02-14T21:00:00Z,PT60M,-2.7,6,88.0,-4.4,0,0,0,0,5.2,87.9,9.7,998.1,265,4.4,138,0.6
2015-02-14T23:00:00Z,2015-02-14T22:00:00Z,PT60M,-3.1,-16,88.0,-4.7,0,0,0,0,5.4,88.9,10.0,998.0,268,4.3,137,0.6
2015-02-15T00:00:00Z,2015-02-14T23:00:00Z,PT60M,-3.5,-36,88.0,-4.9,0,0,0,0,5.5,89.9,10.3,997.9,270,4.2,133,0.6
2015-02-15T01:00:00Z,2015-02-15T00:00:00Z,PT60M,-3.6,-54,73.5,-5.0,0,0,0,0,5.7,90.2,10.5,997.7,272,4.1,127,0.6
2015-02-15T02:00:00Z,2015-02-15T01:00:00Z,PT60M,-3.6,-69,84.1,-5.0,0,0,0,0,6.0,89.7,10.5,997.3,275,4.1,120,0.6
2015-02-15T03:00:00Z,2015-02-15T02:00:00Z,PT60M,-3.5,-82,87.9,-5.0,0,0,0,0,6.3,89.3,10.5,996.9,277,4.1,112,0.6
2015-02-15T04:00:00Z,2015-02-15T03:00:00Z,PT60M,-3.4,-94,87.9,-4.9,0,0,0,0,6.6,89.0,10.5,996.4,279,4.2,103,0.6
2015-02-15T05:00:00Z,2015-02-15T04:00:00Z,PT60M,-3.2,-107,73.6,-4.8,0,0,0,0,7.0,88.8,10.5,996.0,281,4.3,95,0.6
2015-02-15T06:00:00Z,2015-02-15T05:00:00Z,PT60M,-3.1,-119,72.7,-4.7,4,0,0,4,7.3,88.6,10.6,995.6,284,4.4,87,0.6
2015-02-15T07:00:00Z,2015-02-15T06:00:00Z,PT60M,-2.6,-132,99.0,-4.5,4,0,0,4,7.4,87.1,10.6,995.3,293,5.0,80,0.6
2015-02-15T08:00:00Z,2015-02-15T07:00:00Z,PT60M,-1.9,-146,96.5,-4.2,9,0,0,9,7.2,84.3,10.6,995.0,304,6.1,74,0.6
2015-02-15T09:00:00Z,2015-02-15T08:00:00Z,PT60M,-1.2,-160,93.9,-3.9,20,0,0,20,7.0,81.6,10.6,994.8,312,7.4,70,0.6
2015-02-15T10:00:00Z,2015-02-15T09:00:00Z,PT60M,-1.2,-176,83.3,-4.2,58,0,0,58,6.4,79.6,10.4,994.9,319,8.1,68,0.6
2015-02-15T11:00:00Z,2015-02-15T10:00:00Z,PT60M,-1.7,168,70.9,-5.0,101,0,0,101,5.6,78.2,10.0,995.2,328,8.2,69,0.6
2015-02-15T12:00:00Z,2015-02-15T11:00:00Z,PT60M,-2.3,153,68.8,-5.9,94,0,0,94,4.7,76.8,9.6,995.5,337,8.4,72,0.6
2015-02-15T13:00:00Z,2015-02-15T12:00:00Z,PT60M,-3.0,139,58.0,-6.7,92,0,0,92,4.2,75.6,9.4,996.2,342,8.7,76,0.6
2015-02-15T14:00:00Z,2015-02-15T13:00:00Z,PT60M,-3.9,126,54.9,-7.7,45,0,0,45,4.0,74.8,9.4,997.1,346,8.9,83,0.6
2015-02-15T15:00:00Z,2015-02-15T14:00:00Z,PT60M,-4.7,113,58.7,-8.6,5,0,0,5,3.9,73.9,9.4,998.0,349,9.1,90,0.6
2015-02-15T16:00:00Z,2015-02-15T15:00:00Z,PT60M,-5.2,101,59.0,-9.2,0,0,0,0,3.9,73.3,9.4,999.0,354,9.2,98,0.6
2015-02-15T17:00:00Z,2015-02-15T16:00:00Z,PT60M,-5.4,89,56.2,-9.6,0,0,0,0,3.9,72.7,9.4,999.9,360,9.4,107,0.6
2015-02-15T18:00:00Z,2015-02-15T17:00:00Z,PT60M,-5.7,76,50.9,-9.9,0,0,0,0,4.0,72.2,9.4,1000.8,5,9.6,115,0.6
2015-02-15T19:00:00Z,2015-02-15T18:00:00Z,PT60M,-6.1,62,46.4,-10.4,0,0,0,0,3.8,71.2,9.4,1001.8,10,9.6,123,0.6
2015-02-15T20:00:00Z,2015-02-15T19:00:00Z,PT60M,-6.6,45,38.5,-11.2,0,0,0,0,3.4,69.9,9.4,1003.1,14,9.3,130,0.6
2015-02-15T21:00:00Z,2015-02-15T20:00:00Z,PT60M,-7.1,27,24.2,-11.9,0,0,0,0,3.0,68.5,9.4,1004.3,18,9.0,135,0.6
2015-02-15T22:00:00Z,2015-02-15T21:00:00Z,PT60M,-7.8,6,7.0,-12.6,0,0,0,0,2.7,68.3,9.6,1005.5,20,8.8,138,0.6
2015-02-15T23:00:00Z,2015-02-15T22:00:00Z,PT60M,-8.4,-16,0.0,-13.1,0,0,0,0,2.5,69.0,9.9,1006.5,21,8.6,137,0.59
2015-02-16T00:00:00Z,2015-02-15T23:00:00Z,PT60M,-9.1,-36,0.0,-13.7,0,0,0,0,2.3,69.7,10.2,1007.6,22,8.4,133,0.59
2015-02-16T01:00:00Z,2015-02-16T00:00:00Z,PT60M,-9.8,-53,0.0,-14.1,0,0,0,0,2.1,70.6,10.3,1008.6,22,8.2,127,0.59
2015-02-16T02:00:00Z,2015-02-16T01:00:00Z,PT60M,-10.4,-68,0.0,-14.5,0,0,0,0,2.0,71.7,10.3,1009.6,24,8.0,120,0.59
2015-02-16T03:00:00Z,2015-02-16T02:00:00Z,PT60M,-11.0,-82,0.0,-14.9,0,0,0,0,1.9,72.8,10.3,1010.6,25,7.8,111,0.59
2015-02-16T04:00:00Z,2015-02-16T03:00:00Z,PT60M,-11.3,-94,0.0,-15.2,0,0,0,0,1.8,72.8,10.3,1011.4,26,7.5,103,0.59
2015-02-16T05:00:00Z,2015-02-16T04:00:00Z,PT60M,-11.4,-106,0.0,-15.5,0,4,0,1,1.9,71.8,10.3,1012.1,26,7.1,94,0.59
2015-02-16T06:00:00Z,2015-02-16T05:00:00Z,PT60M,-11.4,-119,0.0,-15.7,19,275,29,48,2.0,70.8,10.3,1012.8,26,6.8,86,0.59
2015-02-16T07:00:00Z,2015-02-16T06:00:00Z,PT60M,-10.8,-132,0.0,-15.5,43,666,125,168,2.1,68.4,10.3,1013.3,25,6.5,79,0.59
2015-02-16T08:00:00Z,2015-02-16T07:00:00Z,PT60M,-9.6,-145,0.0,-15.0,57,797,224,281,2.4,64.9,10.3,1013.6,23,6.4,74,0.59
2015-02-16T09:00:00Z,2015-02-16T08:00:00Z,PT60M,-8.3,-160,0.0,-14.4,64,860,297,360,2.6,61.6,10.3,1013.9,21,6.3,70,0.59
2015-02-16T10:00:00Z,2015-02-16T09:00:00Z,PT60M,-7.3,-176,0.0,-14.3,65,886,331,397,2.9,57.3,10.1,1014.3,18,6.3,68,0.59
2015-02-16T11:00:00Z,2015-02-16T10:00:00Z,PT60M,-6.3,168,0.0,-14.5,62,884,323,385,3.1,52.4,9.8,1014.7,15,6.2,69,0.59
2015-02-16T12:00:00Z,2015-02-16T11:00:00Z,PT60M,-5.5,153,0.0,-14.8,57,849,271,328,3.3,48.0,9.5,1015.0,11,6.1,71,0.59
2015-02-16T13:00:00Z,2015-02-16T12:00:00Z,PT60M,-5.7,139,0.0,-14.9,47,765,184,231,3.4,48.3,9.3,1015.3,8,5.9,76,0.59
2015-02-16T14:00:00Z,2015-02-16T13:00:00Z,PT60M,-7.0,125,0.0,-14.9,31,572,79,111,3.3,53.2,9.3,1015.5,4,5.7,83,0.59
2015-02-16T15:00:00Z,2015-02-16T14:00:00Z,PT60M,-8.3,113,0.0,-15.0,6,85,8,14,3.3,58.7,9.3,1015.6,0,5.4,90,0.59
2015-02-16T16:00:00Z,2015-02-16T15:00:00Z,PT60M,-9.3,101,0.0,-15.1,0,0,0,0,3.2,62.6,9.3,1015.8,357,5.3,98,0.59
2015-02-16T17:00:00Z,2015-02-16T16:00:00Z,PT60M,-9.8,88,0.0,-15.2,0,0,0,0,3.1,64.5,9.3,1015.9,355,5.3,107,0.59
2015-02-16T18:00:00Z,2015-02-16T17:00:00Z,PT60M,-10.3,76,0.0,-15.4,0,0,0,0,3.0,66.3,9.3,1016.0,354,5.3,115,0.59
2015-02-16T19:00:00Z,2015-02-16T18:00:00Z,PT60M,-10.7,61,0.0,-15.6,0,0,0,0,2.9,67.3,9.3,1016.1,353,5.3,123,0.59
2015-02-16T20:00:00Z,2015-02-16T19:00:00Z,PT60M,-11.0,45,0.0,-15.8,0,0,0,0,2.8,67.5,9.3,1016.1,352,5.3,130,0.59
2015-02-16T21:00:00Z,2015-02-16T20:00:00Z,PT60M,-11.3,27,0.0,-16.1,0,0,0,0,2.8,67.6,9.3,1016.1,352,5.2,135,0.59
2015-02-16T22:00:00Z,2015-02-16T21:00:00Z,PT60M,-11.3,6,0.0,-16.4,0,0,0,0,2.8,66.1,9.5,1016.1,352,5.2,137,0.59
2015-02-16T23:00:00Z,2015-02-16T22:00:00Z,PT60M,-11.0,-16,0.0,-16.7,0,0,0,0,2.7,63.2,9.7,1016.2,352,5.2,137,0.59
2015-02-17T00:00:00Z,2015-02-16T23:00:00Z,PT60M,-10.8,-36,0.0,-17.0,0,0,0,0,2.7,60.3,10.0,1016.3,352,5.2,133,0.59
2015-02-17T01:00:00Z,2015-02-17T00:00:00Z,PT60M,-10.8,-53,0.0,-17.1,0,0,0,0,2.7,60.1,10.2,1016.4,352,5.1,127,0.59
2015-02-17T02:00:00Z,2015-02-17T01:00:00Z,PT60M,-11.1,-68,0.0,-16.9,0,0,0,0,2.7,62.1,10.1,1016.5,353,5.0,119,0.59
2015-02-17T03:00:00Z,2015-02-17T02:00:00Z,PT60M,-11.4,-82,0.0,-16.8,0,0,0,0,2.7,64.2,10.1,1016.5,354,4.9,111,0.59
2015-02-17T04:00:00Z,2015-02-17T03:00:00Z,PT60M,-11.6,-94,0.0,-16.8,0,0,0,0,2.7,65.0,10.1,1016.6,354,4.8,103,0.59
2015-02-17T05:00:00Z,2015-02-17T04:00:00Z,PT60M,-11.5,-106,0.0,-16.9,0,6,1,1,2.7,64.3,10.1,1016.7,353,4.7,94,0.59
2015-02-17T06:00:00Z,2015-02-17T05:00:00Z,PT60M,-11.5,-119,0.0,-17.0,17,356,38,55,2.8,63.6,10.1,1016.8,352,4.6,86,0.59
2015-02-17T07:00:00Z,2015-02-17T06:00:00Z,PT60M,-10.6,-131,0.0,-16.7,35,752,144,179,2.8,60.8,10.1,1016.8,350,4.5,79,0.59
2015-02-17T08:00:00Z,2015-02-17T07:00:00Z,PT60M,-9.0,-145,0.0,-16.1,43,878,251,294,2.8,56.4,10.1,1016.6,349,4.5,73,0.59
2015-02-17T09:00:00Z,2015-02-17T08:00:00Z,PT60M,-7.4,-160,0.0,-15.5,46,938,329,375,2.7,52.3,10.1,1016.4,348,4.5,69,0.59
2015-02-17T10:00:00Z,2015-02-17T09:00:00Z,PT60M,-5.9,-176,0.0,-15.6,47,962,365,412,2.7,46.3,9.9,1016.3,347,4.5,68,0.59
2015-02-17T11:00:00Z,2015-02-17T10:00:00Z,PT60M,-4.5,168,0.0,-16.4,46,957,355,401,2.7,39.2,9.6,1016.4,346,4.5,68,0.59
2015-02-17T12:00:00Z,2015-02-17T11:00:00Z,PT60M,-3.2,153,0.0,-17.1,44,922,300,343,2.7,33.3,9.2,1016.5,345,4.5,71,0.59
2015-02-17T13:00:00Z,2015-02-17T12:00:00Z,PT60M,-3.6,139,0.0,-16.9,38,842,207,245,2.7,35.0,9.1,1016.5,343,4.3,76,0.59
2015-02-17T14:00:00Z,2015-02-17T13:00:00Z,PT60M,-5.6,125,0.0,-15.7,27,658,94,121,2.8,44.6,9.1,1016.3,339,4.0,82,0.59
2015-02-17T15:00:00Z,2015-02-17T14:00:00Z,PT60M,-7.6,113,0.0,-14.6,6,119,11,17,2.9,57.2,9.1,1016.2,334,3.7,90,0.59
2015-02-17T16:00:00Z,2015-02-17T15:00:00Z,PT60M,-8.9,100,0.0,-14.1,0,0,0,0,2.9,66.1,9.0,1015.9,328,3.5,98,0.59
2015-02-17T17:00:00Z,2015-02-17T16:00:00Z,PT60M,-9.7,88,0.0,-14.3,0,0,0,0,3.0,69.3,9.0,1015.6,322,3.4,106,0.59
2015-02-17T18:00:00Z,2015-02-17T17:00:00Z,PT60M,-10.4,75,0.0,-14.5,0,0,0,0,3.1,72.4,9.0,1015.3,315,3.3,115,0.59
2015-02-17T19:00:00Z,2015-02-17T18:00:00Z,PT60M,-11.0,61,0.0,-14.6,0,0,0,0,3.1,74.6,9.0,1015.0,307,3.2,123,0.59
2015-02-17T20:00:00Z,2015-02-17T19:00:00Z,PT60M,-11.4,45,0.0,-14.8,0,0,0,0,3.2,76.1,9.0,1014.6,299,3.2,130,0.59
2015-02-17T21:00:00Z,2015-02-17T20:00:00Z,PT60M,-11.9,26,0.0,-15.0,0,0,0,0,3.2,77.4,9.1,1014.2,291,3.2,135,0.59
2015-02-17T22:00:00Z,2015-02-17T21:00:00Z,PT60M,-12.2,6,0.0,-15.7,0,0,0,0,3.2,75.3,9.3,1013.8,284,3.3,137,0.59
2015-02-17T23:00:00Z,2015-02-17T22:00:00Z,PT60M,-12.5,-16,0.0,-16.9,0,0,0,0,3.2,70.2,9.7,1013.5,278,3.3,136,0.59
2015-02-18T00:00:00Z,2015-02-17T23:00:00Z,PT60M,-12.9,-36,0.0,-18.0,0,0,0,0,3.2,65.4,10.1,1013.2,273,3.3,133,0.59
2015-02-18T01:00:00Z,2015-02-18T00:00:00Z,PT60M,-12.9,-53,0.0,-18.2,0,0,0,0,3.1,64.7,10.3,1012.8,267,3.5,127,0.59
2015-02-18T02:00:00Z,2015-02-18T01:00:00Z,PT60M,-12.7,-68,0.0,-17.5,0,0,0,0,3.0,67.8,10.3,1012.1,262,3.8,119,0.59
2015-02-18T03:00:00Z,2015-02-18T02:00:00Z,PT60M,-12.6,-81,0.0,-16.7,0,0,0,0,2.9,71.1,10.3,1011.5,258,4.1,111,0.59
2015-02-18T04:00:00Z,2015-02-18T03:00:00Z,PT60M,-12.1,-94,0.0,-16.3,0,0,0,0,2.8,70.7,10.3,1010.8,255,4.5,102,0.59
2015-02-18T05:00:00Z,2015-02-18T04:00:00Z,PT60M,-11.3,-106,0.0,-16.3,0,8,1,1,2.7,66.8,10.3,1010.0,253,4.7,94,0.59
2015-02-18T06:00:00Z,2015-02-18T05:00:00Z,PT60M,-10.5,-118,0.0,-16.2,17,402,44,61,2.7,63.0,10.3,1009.2,251,5.0,86,0.59
2015-02-18T07:00:00Z,2015-02-18T06:00:00Z,PT60M,-9.1,-131,0.0,-15.7,32,785,155,187,2.7,59.0,10.3,1008.3,249,5.4,79,0.59
2015-02-18T08:00:00Z,2015-02-18T07:00:00Z,PT60M,-7.1,-145,0.0,-14.7,40,898,262,302,2.9,55.0,10.3,1007.2,248,5.7,73,0.59
2015-02-18T09:00:00Z,2015-02-18T08:00:00Z,PT60M,-5.1,-160,0.0,-13.6,43,949,338,381,3.1,51.2,10.3,1006.2,246,6.1,69,0.59
2015-02-18T10:00:00Z,2015-02-18T09:00:00Z,PT60M,-3.6,-176,0.0,-13.5,46,964,371,417,3.3,46.0,10.1,1005.0,245,6.6,67,0.59
2015-02-18T11:00:00Z,2015-02-18T10:00:00Z,PT60M,-2.4,168,0.0,-14.2,46,951,358,404,3.5,40.0,9.7,1003.5,244,7.2,68,0.59
2015-02-18T12:00:00Z,2015-02-18T11:00:00Z,PT60M,-1.4,153,0.0,-14.9,45,908,300,345,3.7,34.8,9.4,1002.0,243,7.8,71,0.59
2015-02-18T13:00:00Z,2015-02-18T12:00:00Z,PT60M,-1.2,138,0.0,-14.4,40,814,205,245,4.3,35.9,9.2,1000.8,244,7.9,76,0.59
2015-02-18T14:00:00Z,2015-02-18T13:00:00Z,PT60M,-1.8,125,0.0,-12.6,31,596,89,120,5.1,43.4,9.2,999.7,247,7.7,82,0.59
2015-02-18T15:00:00Z,2015-02-18T14:00:00Z,PT60M,-2.4,112,0.0,-10.8,8,97,9,17,6.0,52.5,9.2,998.7,250,7.4,89,0.59
2015-02-18T16:00:00Z,2015-02-18T15:00:00Z,PT60M,-2.7,100,0.0,-9.4,0,0,0,0,6.5,60.4,9.1,997.8,253,7.1,98,0.59
2015-02-18T17:00:00Z,2015-02-18T16:00:00Z,PT60M,-2.8,88,25.9,-8.3,0,0,0,0,6.5,66.2,9.1,997.0,257,6.6,106,0.59
2015-02-18T18:00:00Z,2015-02-18T17:00:00Z,PT60M,-2.9,75,60.9,-7.2,0,0,0,0,6.6,72.4,9.1,996.3,261,6.3,115,0.59
2015-02-18T19:00:00Z,2015-02-18T18:00:00Z,PT60M,-2.9,61,56.6,-6.4,0,0,0,0,6.5,77.0,9.2,995.6,265,5.9,123,0.59
2015-02-18T20:00:00Z,2015-02-18T19:00:00Z,PT60M,-2.8,45,54.6,-5.8,0,0,0,0,6.4,79.7,9.2,995.0,270,5.5,129,0.59
2015-02-18T21:00:00Z,2015-02-18T20:00:00Z,PT60M,-2.7,26,51.3,-5.3,0,0,0,0,6.3,82.4,9.2,994.3,275,5.2,134,0.59
2015-02-18T22:00:00Z,2015-02-18T21:00:00Z,PT60M,-2.9,6,48.0,-5.2,0,0,0,0,6.2,84.1,9.4,993.9,282,4.9,137,0.59
2015-02-18T23:00:00Z,2015-02-18T22:00:00Z,PT60M,-3.3,-16,52.0,-5.5,0,0,0,0,6.1,84.8,9.8,993.7,291,4.5,136,0.6
2015-02-19T00:00:00Z,2015-02-18T23:00:00Z,PT60M,-3.8,-35,57.8,-5.9,0,0,0,0,6.0,85.5,10.2,993.4,302,4.3,132,0.6
2015-02-19T01:00:00Z,2015-02-19T00:00:00Z,PT60M,-4.0,-53,57.0,-5.9,0,0,0,0,6.0,86.5,10.4,993.3,309,4.2,126,0.6
2015-02-19T02:00:00Z,2015-02-19T01:00:00Z,PT60M,-3.9,-68,41.3,-5.6,0,0,0,0,5.9,87.9,10.4,993.2,314,4.0,119,0.6
2015-02-19T03:00:00Z,2015-02-19T02:00:00Z,PT60M,-3.7,-81,21.2,-5.2,0,0,0,0,5.8,89.3,10.4,993.1,319,3.8,111,0.6
2015-02-19T04:00:00Z,2015-02-19T03:00:00Z,PT60M,-3.6,-94,35.2,-5.0,0,0,0,0,5.9,90.2,10.4,993.2,322,3.6,102,0.6
2015-02-19T05:00:00Z,2015-02-19T04:00:00Z,PT60M,-3.6,-106,41.4,-5.0,1,0,0,1,6.0,90.5,10.4,993.5,323,3.5,93,0.6
2015-02-19T06:00:00Z,2015-02-19T05:00:00Z,PT60M,-3.6,-118,61.1,-4.9,10,0,0,10,6.0,90.8,10.4,993.7,325,3.3,86,0.6
2015-02-19T07:00:00Z,2015-02-19T06:00:00Z,PT60M,-3.2,-131,92.0,-4.9,15,0,0,15,6.1,88.2,10.4,993.8,329,3.3,78,0.6
2015-02-19T08:00:00Z,2015-02-19T07:00:00Z,PT60M,-2.5,-145,84.1,-4.9,42,0,0,42,6.0,83.3,10.4,993.9,334,3.5,73,0.6
2015-02-19T09:00:00Z,2015-02-19T08:00:00Z,PT60M,-1.7,-160,93.1,-4.9,25,0,0,25,5.9,78.7,10.4,994.0,338,3.7,69,0.6
2015-02-19T10:00:00Z,2015-02-19T09:00:00Z,PT60M,-1.2,-176,56.4,-4.9,104,179,71,175,5.8,75.8,10.4,994.2,339,3.6,67,0.6
2015-02-19T11:00:00Z,2015-02-19T10:00:00Z,PT60M,-0.9,168,1.5,-4.9,97,750,286,383,5.6,74.4,10.3,994.4,337,3.0,68,0.6
2015-02-19T12:00:00Z,2015-02-19T11:00:00Z,PT60M,-0.7,153,0.0,-4.9,76,768,258,334,5.5,73.0,10.2,994.7,334,2.4,70,0.6
2015-02-19T13:00:00Z,2015-02-19T12:00:00Z,PT60M,-0.8,138,0.0,-5.0,62,686,176,238,5.5,73.1,10.2,994.8,324,1.7,75,0.6
2015-02-19T14:00:00Z,2015-02-19T13:00:00Z,PT60M,-1.2,125,0.0,-5.1,41,496,77,118,5.6,74.5,10.1,994.7,286,1.0,82,0.6
