PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2015-02-14T17:00:00Z,2015-02-14T16:00:00Z,PT60M,-0.9,96,0.0,-2.6,0,0,0,0,6.7,88.1,1.1,1001.4,146,1.8,103,0.21
2015-02-14T18:00:00Z,2015-02-14T17:00:00Z,PT60M,-1.8,84,0.0,-3.1,0,0,0,0,6.6,90.7,1.1,1001.5,144,1.9,113,0.21
2015-02-14T19:00:00Z,2015-02-14T18:00:00Z,PT60M,-2.6,72,0.0,-3.7,0,0,0,0,6.6,92.2,1.1,1001.5,146,2.0,122,0.21
2015-02-14T20:00:00Z,2015-02-14T19:00:00Z,PT60M,-3.5,57,0.0,-4.5,0,0,0,0,6.5,92.6,1.1,1001.4,151,2.4,131,0.21
2015-02-14T21:00:00Z,2015-02-14T20:00:00Z,PT60M,-4.4,39,0.0,-5.3,0,0,0,0,6.5,93.1,1.1,1001.3,154,2.7,139,0.21
2015-02-14T22:00:00Z,2015-02-14T21:00:00Z,PT60M,-4.9,17,0.0,-5.8,0,0,0,0,6.6,93.4,1.1,1001.3,157,2.8,143,0.21
2015-02-14T23:00:00Z,2015-02-14T22:00:00Z,PT60M,-5.1,-7,0.0,-6.0,0,0,0,0,6.7,93.7,1.1,1001.2,159,2.7,144,0.21
2015-02-15T00:00:00Z,2015-02-14T23:00:00Z,PT60M,-5.3,-31,0.0,-6.1,0,0,0,0,6.9,94.0,1.2,1001.2,161,2.7,141,0.21
2015-02-15T01:00:00Z,2015-02-15T00:00:00Z,PT60M,-5.3,-50,0.0,-6.1,0,0,0,0,6.9,94.0,1.2,1001.1,163,2.5,134,0.21
2015-02-15T02:00:00Z,2015-02-15T01:00:00Z,PT60M,-5.2,-66,0.0,-6.0,0,0,0,0,6.9,94.0,1.2,1001.0,165,2.2,126,0.21
2015-02-15T03:00:00Z,2015-02-15T02:00:00Z,PT60M,-5.1,-79,0.0,-5.9,0,0,0,0,6.9,93.9,1.2,1000.9,169,1.9,117,0.21
2015-02-15T04:00:00Z,2015-02-15T03:00:00Z,PT60M,-4.9,-91,0.0,-5.7,0,0,0,0,6.9,93.7,1.2,1000.9,168,1.6,107,0.21
2015-02-15T05:00:00Z,2015-02-15T04:00:00Z,PT60M,-4.6,-102,0.0,-5.5,0,0,0,0,6.9,93.4,1.2,1001.0,161,1.2,97,0.21
2015-02-15T06:00:00Z,2015-02-15T05:00:00Z,PT60M,-4.3,-113,3.8,-5.3,20,51,4,24,6.9,93.1,1.2,1001.1,149,0.9,88,0.21
2015-02-15T07:00:00Z,2015-02-15T06:00:00Z,PT60M,-3.6,-125,23.6,-4.9,107,34,8,114,6.9,90.5,1.2,1001.1,149,0.8,79,0.21
2015-02-15T08:00:00Z,2015-02-15T07:00:00Z,PT60M,-2.3,-138,25.0,-4.4,180,110,34,214,6.9,85.9,1.1,1001.2,165,0.9,72,0.21
2015-02-15T09:00:00Z,2015-02-15T08:00:00Z,PT60M,-1.1,-153,43.0,-3.9,226,0,0,227,6.9,81.6,1.1,1001.3,176,1.1,66,0.21
2015-02-15T10:00:00Z,2015-02-15T09:00:00Z,PT60M,-0.9,-169,45.4,-3.6,252,0,0,252,7.0,81.4,1.1,1001.2,183,1.1,63,0.21
2015-02-15T11:00:00Z,2015-02-15T10:00:00Z,PT60M,-1.6,175,44.7,-3.7,263,0,0,263,7.1,85.1,1.2,1000.9,189,0.8,62,0.21
2015-02-15T12:00:00Z,2015-02-15T11:00:00Z,PT60M,-2.3,159,48.7,-3.8,223,0,0,223,7.2,89.0,1.2,1000.6,200,0.6,64,0.21
2015-02-15T13:00:00Z,2015-02-15T12:00:00Z,PT60M,-2.2,144,61.8,-3.6,132,0,0,132,7.2,89.9,1.2,1000.5,229,0.4,69,0.21
2015-02-15T14:00:00Z,2015-02-15T13:00:00Z,PT60M,-1.4,130,53.1,-3.1,99,0,0,99,7.2,87.8,1.2,1000.5,317,0.4,76,0.21
2015-02-15T15:00:00Z,2015-02-15T14:00:00Z,PT60M,-0.5,118,22.9,-2.6,51,22,2,53,7.2,85.7,1.2,1000.4,341,0.9,84,0.21
2015-02-15T16:00:00Z,2015-02-15T15:00:00Z,PT60M,-0.4,106,11.0,-2.4,1,0,0,1,7.2,85.8,1.2,1000.6,353,1.4,93,0.21
2015-02-15T17:00:00Z,2015-02-15T16:00:00Z,PT60M,-0.8,95,26.7,-2.6,0,0,0,0,7.1,88.1,1.2,1000.8,3,1.9,103,0.21
2015-02-15T18:00:00Z,2015-02-15T17:00:00Z,PT60M,-1.3,84,47.2,-2.7,0,0,0,0,7.1,90.4,1.2,1001.1,9,2.4,113,0.21
2015-02-15T19:00:00Z,2015-02-15T18:00:00Z,PT60M,-1.7,71,47.5,-2.9,0,0,0,0,7.0,91.3,1.2,1001.4,13,2.9,122,0.21
2015-02-15T20:00:00Z,2015-02-15T19:00:00Z,PT60M,-1.9,57,48.0,-3.2,0,0,0,0,6.9,90.8,1.2,1001.7,17,3.1,131,0.21
2015-02-15T21:00:00Z,2015-02-15T20:00:00Z,PT60M,-2.1,39,48.0,-3.4,0,0,0,0,6.8,90.2,1.2,1002.0,20,3.4,138,0.21
2015-02-15T22:00:00Z,2015-02-15T21:00:00Z,PT60M,-2.4,17,47.8,-3.9,0,0,0,0,6.8,89.3,1.2,1002.3,22,3.6,143,0.2
2015-02-15T23:00:00Z,2015-02-15T22:00:00Z,PT60M,-2.8,-7,47.9,-4.6,0,0,0,0,6.8,87.8,1.2,1002.7,22,3.8,144,0.19
2015-02-16T00:00:00Z,2015-02-15T23:00:00Z,PT60M,-3.3,-31,47.7,-5.2,0,0,0,0,6.7,86.4,1.2,1003.1,23,4.0,140,0.19
2015-02-16T01:00:00Z,2015-02-16T00:00:00Z,PT60M,-3.7,-50,48.0,-5.7,0,0,0,0,6.4,85.6,1.2,1003.5,25,4.3,134,0.19
2015-02-16T02:00:00Z,2015-02-16T01:00:00Z,PT60M,-4.1,-66,19.9,-6.1,0,0,0,0,5.8,85.5,1.2,1003.9,28,4.9,126,0.19
2015-02-16T03:00:00Z,2015-02-16T02:00:00Z,PT60M,-4.5,-79,0.0,-6.5,0,0,0,0,5.1,85.4,1.2,1004.3,30,5.5,116,0.19
2015-02-16T04:00:00Z,2015-02-16T03:00:00Z,PT60M,-5.1,-91,0.0,-7.3,0,0,0,0,4.4,84.4,1.2,1004.9,31,5.9,107,0.19
2015-02-16T05:00:00Z,2015-02-16T04:00:00Z,PT60M,-6.0,-102,0.0,-8.5,0,0,0,0,3.8,82.5,1.2,1005.6,31,6.1,97,0.19
2015-02-16T06:00:00Z,2015-02-16T05:00:00Z,PT60M,-7.0,-113,0.0,-9.7,15,209,21,35,3.1,80.5,1.2,1006.3,31,6.4,87,0.19
2015-02-16T07:00:00Z,2015-02-16T06:00:00Z,PT60M,-7.1,-125,0.0,-10.5,46,645,128,174,2.9,77.0,1.2,1006.8,32,6.7,79,0.19
2015-02-16T08:00:00Z,2015-02-16T07:00:00Z,PT60M,-6.6,-138,0.0,-10.8,65,782,250,315,3.0,72.1,1.2,1007.2,35,7.1,71,0.19
2015-02-16T09:00:00Z,2015-02-16T08:00:00Z,PT60M,-6.0,-153,0.0,-11.0,77,846,347,423,3.1,67.6,1.2,1007.6,37,7.5,66,0.19
2015-02-16T10:00:00Z,2015-02-16T09:00:00Z,PT60M,-5.4,-168,0.0,-11.2,78,889,410,488,3.1,63.9,1.2,1007.9,38,7.7,63,0.19
2015-02-16T11:00:00Z,2015-02-16T10:00:00Z,PT60M,-4.8,175,0.0,-11.2,82,883,415,498,3.2,61.0,1.2,1008.3,38,7.7,62,0.19
2015-02-16T12:00:00Z,2015-02-16T11:00:00Z,PT60M,-4.2,159,0.0,-11.2,81,856,373,454,3.3,58.2,1.3,1008.6,38,7.6,64,0.19
2015-02-16T13:00:00Z,2015-02-16T12:00:00Z,PT60M,-4.2,144,3.8,-11.2,91,706,259,351,3.3,58.5,1.3,1009.1,37,7.3,69,0.19
2015-02-16T14:00:00Z,2015-02-16T13:00:00Z,PT60M,-4.7,130,43.4,-11.0,126,29,9,135,3.2,61.7,1.3,1009.6,36,6.8,76,0.19
2015-02-16T15:00:00Z,2015-02-16T14:00:00Z,PT60M,-5.3,118,29.4,-10.8,44,69,6,50,3.1,65.1,1.3,1010.2,34,6.3,84,0.19
2015-02-16T16:00:00Z,2015-02-16T15:00:00Z,PT60M,-6.0,106,0.0,-10.9,1,10,1,2,2.9,68.5,1.3,1010.8,34,6.0,93,0.19
2015-02-16T17:00:00Z,2015-02-16T16:00:00Z,PT60M,-7.0,95,0.0,-11.2,0,0,0,0,2.7,72.0,1.3,1011.6,35,5.9,102,0.19
2015-02-16T18:00:00Z,2015-02-16T17:00:00Z,PT60M,-8.0,84,0.0,-11.5,0,0,0,0,2.5,75.7,1.3,1012.4,36,5.9,112,0.19
2015-02-16T19:00:00Z,2015-02-16T18:00:00Z,PT60M,-8.8,71,0.0,-12.0,0,0,0,0,2.3,77.5,1.3,1013.0,37,5.8,122,0.19
2015-02-16T20:00:00Z,2015-02-16T19:00:00Z,PT60M,-9.3,57,0.0,-12.5,0,0,0,0,2.1,77.3,1.3,1013.5,37,5.6,131,0.19
2015-02-16T21:00:00Z,2015-02-16T20:00:00Z,PT60M,-9.9,39,0.0,-13.1,0,0,0,0,1.9,77.0,1.3,1014.0,38,5.4,138,0.19
2015-02-16T22:00:00Z,2015-02-16T21:00:00Z,PT60M,-10.3,17,0.0,-13.7,0,0,0,0,1.9,75.6,1.3,1014.5,37,5.1,143,0.19
2015-02-16T23:00:00Z,2015-02-16T22:00:00Z,PT60M,-10.5,-7,0.0,-14.4,0,0,0,0,2.1,73.2,1.3,1014.9,36,4.7,143,0.2
2015-02-17T00:00:00Z,2015-02-16T23:00:00Z,PT60M,-10.8,-30,0.0,-15.1,0,0,0,0,2.3,70.8,1.3,1015.4,35,4.4,140,0.2
2015-02-17T01:00:00Z,2015-02-17T00:00:00Z,PT60M,-10.9,-50,0.0,-15.1,0,0,0,0,2.5,71.3,1.3,1015.7,34,4.2,134,0.2
2015-02-17T02:00:00Z,2015-02-17T01:00:00Z,PT60M,-10.9,-66,0.0,-14.5,0,0,0,0,2.7,74.6,1.3,1015.8,31,4.2,125,0.2
2015-02-17T03:00:00Z,2015-02-17T02:00:00Z,PT60M,-10.8,-79,0.0,-13.9,0,0,0,0,2.9,78.0,1.3,1016.0,29,4.1,116,0.2
2015-02-17T04:00:00Z,2015-02-17T03:00:00Z,PT60M,-10.7,-91,0.0,-13.6,0,0,0,0,3.1,79.6,1.3,1016.2,27,4.2,106,0.2
2015-02-17T05:00:00Z,2015-02-17T04:00:00Z,PT60M,-10.7,-102,0.0,-13.5,0,0,0,0,3.3,79.3,1.3,1016.4,25,4.3,97,0.2
2015-02-17T06:00:00Z,2015-02-17T05:00:00Z,PT60M,-10.6,-113,0.0,-13.5,16,219,22,38,3.5,79.0,1.3,1016.6,23,4.4,87,0.2
2015-02-17T07:00:00Z,2015-02-17T06:00:00Z,PT60M,-9.6,-125,0.0,-13.3,43,672,137,179,3.7,74.5,1.3,1016.7,22,4.5,79,0.2
2015-02-17T08:00:00Z,2015-02-17T07:00:00Z,PT60M,-7.9,-138,0.0,-13.0,52,837,272,324,3.6,66.7,1.3,1016.7,22,4.8,71,0.2
2015-02-17T09:00:00Z,2015-02-17T08:00:00Z,PT60M,-6.1,-153,0.0,-12.6,55,916,380,436,3.6,59.9,1.3,1016.7,22,5.0,65,0.2
2015-02-17T10:00:00Z,2015-02-17T09:00:00Z,PT60M,-4.8,-168,0.0,-12.7,55,956,446,501,3.6,53.9,1.3,1016.5,21,5.3,62,0.2
2015-02-17T11:00:00Z,2015-02-17T10:00:00Z,PT60M,-4.0,175,0.0,-13.3,55,961,457,512,3.5,48.5,1.3,1016.2,19,5.7,62,0.2
2015-02-17T12:00:00Z,2015-02-17T11:00:00Z,PT60M,-3.2,159,0.0,-13.9,54,942,415,469,3.4,43.7,1.3,1015.9,18,6.0,64,0.2
2015-02-17T13:00:00Z,2015-02-17T12:00:00Z,PT60M,-2.9,144,0.0,-13.7,51,892,326,377,3.4,43.2,1.3,1015.7,17,6.0,69,0.2
2015-02-17T14:00:00Z,2015-02-17T13:00:00Z,PT60M,-3.0,130,0.0,-12.8,43,789,202,245,3.4,46.9,1.3,1015.4,19,5.6,75,0.2
2015-02-17T15:00:00Z,2015-02-17T14:00:00Z,PT60M,-3.1,117,0.0,-11.9,26,510,68,94,3.4,50.8,1.3,1015.2,20,5.2,83,0.2
2015-02-17T16:00:00Z,2015-02-17T15:00:00Z,PT60M,-3.7,106,0.0,-11.4,2,17,2,3,3.4,55.0,1.3,1015.1,22,4.9,93,0.2
2015-02-17T17:00:00Z,2015-02-17T16:00:00Z,PT60M,-4.7,95,0.0,-11.4,0,0,0,0,3.4,59.5,1.3,1015.2,26,4.8,102,0.2
2015-02-17T18:00:00Z,2015-02-17T17:00:00Z,PT60M,-5.8,83,0.0,-11.4,0,0,0,0,3.4,64.4,1.3,1015.3,29,4.7,112,0.2
2015-02-17T19:00:00Z,2015-02-17T18:00:00Z,PT60M,-6.6,71,0.0,-11.5,0,0,0,0,3.4,68.4,1.3,1015.5,31,4.4,122,0.2
2015-02-17T20:00:00Z,2015-02-17T19:00:00Z,PT60M,-7.3,56,0.0,-11.6,0,0,0,0,3.5,71.1,1.3,1015.7,32,4.1,130,0.2
2015-02-17T21:00:00Z,2015-02-17T20:00:00Z,PT60M,-8.0,39,0.0,-11.8,0,0,0,0,3.5,74.0,1.3,1015.9,32,3.7,138,0.2
2015-02-17T22:00:00Z,2015-02-17T21:00:00Z,PT60M,-8.6,17,0.0,-12.3,0,0,0,0,3.6,74.6,1.3,1015.9,31,3.5,142,0.2
2015-02-17T23:00:00Z,2015-02-17T22:00:00Z,PT60M,-9.1,-7,0.0,-13.0,0,0,0,0,3.6,72.8,1.3,1015.9,27,3.3,143,0.2
2015-02-18T00:00:00Z,2015-02-17T23:00:00Z,PT60M,-9.5,-30,0.0,-13.8,0,0,0,0,3.6,71.1,1.3,1015.8,23,3.1,140,0.2
2015-02-18T01:00:00Z,2015-02-18T00:00:00Z,PT60M,-9.9,-50,0.0,-13.9,0,0,0,0,3.6,72.1,1.3,1015.7,22,3.0,133,0.2
2015-02-18T02:00:00Z,2015-02-18T01:00:00Z,PT60M,-10.0,-65,0.0,-13.5,0,0,0,0,3.6,76.0,1.3,1015.5,23,2.9,125,0.2
2015-02-18T03:00:00Z,2015-02-18T02:00:00Z,PT60M,-10.2,-79,0.0,-13.0,0,0,0,0,3.6,80.0,1.3,1015.4,24,2.8,116,0.2
2015-02-18T04:00:00Z,2015-02-18T03:00:00Z,PT60M,-10.4,-90,0.0,-12.9,0,0,0,0,3.6,82.0,1.3,1015.2,25,2.7,106,0.2
2015-02-18T05:00:00Z,2015-02-18T04:00:00Z,PT60M,-10.7,-101,0.0,-13.1,0,0,0,0,3.6,82.1,1.3,1015.1,26,2.4,96,0.2
2015-02-18T06:00:00Z,2015-02-18T05:00:00Z,PT60M,-10.9,-113,0.0,-13.3,15,266,28,43,3.6,82.0,1.3,1014.9,27,2.1,87,0.2
2015-02-18T07:00:00Z,2015-02-18T06:00:00Z,PT60M,-10.0,-125,0.0,-13.1,40,711,148,187,3.6,77.9,1.3,1014.8,28,2.0,78,0.2
2015-02-18T08:00:00Z,2015-02-18T07:00:00Z,PT60M,-7.9,-138,0.0,-12.3,50,854,282,331,3.7,70.5,1.3,1014.6,27,1.9,71,0.2
2015-02-18T09:00:00Z,2015-02-18T08:00:00Z,PT60M,-5.8,-152,0.0,-11.6,54,922,387,442,3.7,63.9,1.3,1014.5,27,1.8,65,0.2
2015-02-18T10:00:00Z,2015-02-18T09:00:00Z,PT60M,-4.2,-168,0.0,-11.9,56,953,450,506,3.7,55.3,1.3,1014.2,22,1.8,62,0.2
2015-02-18T11:00:00Z,2015-02-18T10:00:00Z,PT60M,-3.1,175,0.0,-13.2,56,960,461,518,3.7,45.8,1.2,1013.8,14,1.9,61,0.2
2015-02-18T12:00:00Z,2015-02-18T11:00:00Z,PT60M,-2.0,159,0.0,-14.5,54,944,421,475,3.6,37.9,1.2,1013.4,6,2.1,63,0.2
2015-02-18T13:00:00Z,2015-02-18T12:00:00Z,PT60M,-1.5,143,0.0,-14.3,49,899,334,383,3.6,36.9,1.2,1012.8,356,1.9,68,0.2
2015-02-18T14:00:00Z,2015-02-18T13:00:00Z,PT60M,-1.6,130,0.0,-12.7,41,804,210,251,3.6,42.4,1.2,1012.1,337,1.6,75,0.2
2015-02-18T15:00:00Z,2015-02-18T14:00:00Z,PT60M,-1.7,117,0.0,-11.1,25,545,74,99,3.6,48.6,1.2,1011.3,314,1.6,83,0.2
2015-02-18T16:00:00Z,2015-02-18T15:00:00Z,PT60M,-3.0,106,0.0,-10.8,2,24,2,4,3.6,55.0,1.2,1010.8,293,1.9,92,0.2
2015-02-18T17:00:00Z,2015-02-18T16:00:00Z,PT60M,-5.4,95,0.0,-11.6,0,0,0,0,3.5,61.5,1.2,1010.5,281,2.5,102,0.2
2015-02-18T18:00:00Z,2015-02-18T17:00:00Z,PT60M,-7.8,83,0.0,-12.5,0,0,0,0,3.5,69.0,1.2,1010.2,274,3.2,112,0.2
2015-02-18T19:00:00Z,2015-02-18T18:00:00Z,PT60M,-8.7,71,0.0,-12.9,0,0,0,0,3.7,71.9,1.2,1009.7,272,3.5,121,0.2
2015-02-18T20:00:00Z,2015-02-18T19:00:00Z,PT60M,-8.2,56,0.0,-12.8,0,0,0,0,4.0,69.4,1.2,1009.0,272,3.4,130,0.2
2015-02-18T21:00:00Z,2015-02-18T20:00:00Z,PT60M,-7.7,38,0.0,-12.8,0,0,0,0,4.3,67.0,1.2,1008.4,271,3.2,137,0.2
2015-02-18T22:00:00Z,2015-02-18T21:00:00Z,PT60M,-6.8,17,0.0,-12.4,0,0,0,0,5.2,64.5,1.2,1007.6,274,3.3,142,0.19
2015-02-18T23:00:00Z,2015-02-18T22:00:00Z,PT60M,-5.6,-7,46.2,-11.8,0,0,0,0,6.8,61.8,1.2,1006.6,278,3.5,143,0.18
2015-02-19T00:00:00Z,2015-02-18T23:00:00Z,PT60M,-4.4,-30,77.0,-11.1,0,0,0,0,8.3,59.3,1.2,1005.6,283,3.8,139,0.18
2015-02-19T01:00:00Z,2015-02-19T00:00:00Z,PT60M,-3.3,-49,76.1,-9.7,0,0,0,0,9.6,61.3,1.2,1004.8,288,4.0,133,0.18
2015-02-19T02:00:00Z,2015-02-19T01:00:00Z,PT60M,-2.5,-65,79.0,-7.6,0,0,0,0,10.5,68.1,1.2,1003.9,295,4.2,125,0.18
2015-02-19T03:00:00Z,2015-02-19T02:00:00Z,PT60M,-1.6,-78,77.7,-5.4,0,0,0,0,11.4,75.4,1.2,1003.1,301,4.5,116,0.18
2015-02-19T04:00:00Z,2015-02-19T03:00:00Z,PT60M,-1.0,-90,73.2,-4.0,0,0,0,0,12.0,80.2,1.2,1002.5,306,4.7,106,0.18
2015-02-19T05:00:00Z,2015-02-19T04:00:00Z,PT60M,-0.7,-101,80.9,-3.4,0,0,0,0,12.4,82.3,1.2,1001.9,309,4.8,96,0.18
2015-02-19T06:00:00Z,2015-02-19T05:00:00Z,PT60M,-0.4,-112,78.3,-2.7,9,0,0,9,12.7,84.4,1.2,1001.3,312,4.9,87,0.18
2015-02-19T07:00:00Z,2015-02-19T06:00:00Z,PT60M,-0.1,-124,71.5,-2.3,47,0,0,47,13.2,84.9,1.2,1000.9,315,5.2,78,0.18
2015-02-19T08:00:00Z,2015-02-19T07:00:00Z,PT60M,0.3,-138,61.9,-2.1,116,0,0,116,13.8,83.8,1.2,1000.5,319,5.7,70,0.18
2015-02-19T09:00:00Z,2015-02-19T08:00:00Z,PT60M,0.6,-152,62.2,-2.0,154,0,0,154,14.4,82.7,1.2,1000.2,321,6.1,65,0.18
2015-02-19T10:00:00Z,2015-02-19T09:00:00Z,PT60M,0.9,-168,67.2,-1.6,153,0,0,153,14.7,82.9,1.2,999.9,323,6.2,61,0.18
2015-02-19T11:00:00Z,2015-02-19T10:00:00Z,PT60M,1.2,175,69.0,-1.2,149,0,0,149,14.7,84.3,1.2,999.7,323,5.9,61,0.18
2015-02-19T12:00:00Z,2015-02-19T11:00:00Z,PT60M,1.4,159,60.9,-0.7,171,0,0,171,14.6,85.7,1.2,999.4,323,5.5,63,0.18
