"","year","doy","hour","precip","solar","rh","windspeed","temp","doy_time","time"
"1",2014,38,0,0,0,0.714,1.2,-1.4,912,38
"2",2014,38,1,0,0,0.695,1.3,-2.1,913,38.0416666666667
"3",2014,38,2,0,0,0.676,1.5,-2.8,914,38.0833333333333
"4",2014,38,3,0,0,0.649,1.7,-2.6,915,38.125
"5",2014,38,4,0,23,0.617,1.8,-1.4,916,38.1666666666667
"6",2014,38,5,0,1168.4,0.586,2,-0.2,917,38.2083333333333
"7",2014,38,6,0,3169.4,0.533,1.8,1.8,918,38.25
"8",2014,38,7,0,3657,0.467,1.3,4.6,919,38.2916666666667
"9",2014,38,8,0,3197,0.41,0.9,7.4,920,38.3333333333333
"10",2014,38,9,0,4080.2,0.368,0.8,9.5,921,38.375
"11",2014,38,10,0,4066.4,0.335,0.7,10.8,922,38.4166666666667
"12",2014,38,11,0,3900.8,0.306,0.9,12.2,923,38.4583333333333
"13",2014,38,12,0,3482.2,0.317,1.2,12,924,38.5
"14",2014,38,13,0,2760,0.369,1.6,10.5,925,38.5416666666667
"15",2014,38,14,0,800.4,0.432,2,8.9,926,38.5833333333333
"16",2014,38,15,0,0,0.482,1.8,7.5,927,38.625
"17",2014,38,16,0,0,0.515,1.2,6.4,928,38.6666666666667
"18",2014,38,17,0,0,0.549,1.3,5.3,929,38.7083333333333
"19",2014,38,18,0,0,0.581,1.5,4,930,38.75
"20",2014,38,19,0,0,0.612,1.3,2.7,931,38.7916666666667
"21",2014,38,20,0,0,0.645,1.2,1.4,932,38.8333333333333
"22",2014,38,21,0,0,0.676,1.3,0.4,933,38.875
"23",2014,38,22,0,0,0.704,1.4,-0.3,934,38.9166666666667
"24",2014,38,23,0,0,0.733,1.5,-1,935,38.9583333333333
"25",2014,39,0,0,0,0.738,1.6,-1.6,936,39
"26",2014,39,1,0,0,0.72,1.7,-2.1,937,39.0416666666667
"27",2014,39,2,0,0,0.701,1.9,-2.6,938,39.0833333333333
"28",2014,39,3,0,0,0.671,2,-2.2,939,39.125
"29",2014,39,4,0,46,0.632,2.1,-1.1,940,39.1666666666667
"30",2014,39,5,0,1297.2,0.595,2.3,0.2,941,39.2083333333333
"31",2014,39,6,0,3404,0.534,2.1,2.5,942,39.25
"32",2014,39,7,0,3845.6,0.461,1.6,5.9,943,39.2916666666667
"33",2014,39,8,0,3284.4,0.399,1.1,9.3,944,39.3333333333333
"34",2014,39,9,0,4199.8,0.35,0.6,11.5,945,39.375
"35",2014,39,10,0,4167.6,0.309,0.2,12.8,946,39.4166666666667
"36",2014,39,11,0,4011.2,0.275,0.4,13.9,947,39.4583333333333
"37",2014,39,12,0,3634,0.282,0.8,13.8,948,39.5
"38",2014,39,13,0,2957.8,0.331,1.1,12.4,949,39.5416666666667
"39",2014,39,14,0,1150,0.391,1.5,10.9,950,39.5833333333333
"40",2014,39,15,0,0,0.459,1.7,9.4,951,39.625
"41",2014,39,16,0,0,0.536,2.1,7.8,952,39.6666666666667
"42",2014,39,17,0,0,0.625,2.6,6.1,953,39.7083333333333
"43",2014,39,18,0,0,0.68,2.7,5.1,954,39.75
"44",2014,39,19,0,0,0.693,2.4,4.6,955,39.7916666666667
"45",2014,39,20,0,0,0.704,2.3,4.1,956,39.8333333333333
"46",2014,39,21,0,0,0.711,2,3.7,957,39.875
"47",2014,39,22,0,0,0.713,1.5,3.5,958,39.9166666666667
"48",2014,39,23,0,0,0.716,1.1,3.3,959,39.9583333333333
"49",2014,40,0,0,0,0.723,0.9,3,960,40
"50",2014,40,1,0,0,0.733,0.8,2.6,961,40.0416666666667
"51",2014,40,2,0,0,0.744,0.7,2.2,962,40.0833333333333
"52",2014,40,3,0,0,0.748,0.7,2.2,963,40.125
"53",2014,40,4,0,32.2,0.748,0.7,2.6,964,40.1666666666667
"54",2014,40,5,0,1025.8,0.746,0.8,3,965,40.2083333333333
"55",2014,40,6,0,2097.6,0.727,0.5,4.3,966,40.25
"56",2014,40,7,0,1104,0.693,0.3,6.4,967,40.2916666666667
"57",2014,40,8,0,993.6,0.66,1,8.6,968,40.3333333333333
"58",2014,40,9,0,1223.6,0.615,1.7,10.4,969,40.375
"59",2014,40,10,0,1209.8,0.562,2.4,11.8,970,40.4166666666667
"60",2014,40,11,0,87.4,0.514,3.1,13.1,971,40.4583333333333
"61",2014,40,12,0,46,0.527,3.2,13,972,40.5
"62",2014,40,13,0,570.4,0.602,2.8,11.6,973,40.5416666666667
"63",2014,40,14,0,13.8,0.69,2.4,10.1,974,40.5833333333333
"64",2014,40,15,0,0,0.765,2.2,8.9,975,40.625
"65",2014,40,16,0,0,0.821,2.2,7.9,976,40.6666666666667
"66",2014,40,17,0,0,0.879,2.2,7,977,40.7083333333333
"67",2014,40,18,0,0,0.908,2.2,6.6,978,40.75
"68",2014,40,19,0,0,0.905,2.1,6.9,979,40.7916666666667
"69",2014,40,20,0,0,0.901,2.1,7.1,980,40.8333333333333
"70",2014,40,21,0,0,0.882,1.9,7.3,981,40.875
"71",2014,40,22,0,0,0.85,1.6,7.4,982,40.9166666666667
"72",2014,40,23,0,0,0.819,1.3,7.6,983,40.9583333333333
"73",2014,41,0,0,0,0.831,0.9,7.4,984,41
"74",2014,41,1,0,0,0.885,0.3,7,985,41.0416666666667
"75",2014,41,2,0,0,0.943,0.8,6.5,986,41.0833333333333
"76",2014,41,3,0,0,0.974,1.1,6.1,987,41.125
"77",2014,41,4,0,0,0.976,1,5.9,988,41.1666666666667
"78",2014,41,5,0,0,0.977,1,5.6,989,41.2083333333333
"79",2014,41,6,0,0,0.963,0.6,6.3,990,41.25
"80",2014,41,7,0,0,0.935,1.2,7.8,991,41.2916666666667
"81",2014,41,8,0,0,0.907,2.2,9.3,992,41.3333333333333
"82",2014,41,9,0,0,0.857,2.9,10.6,993,41.375
"83",2014,41,10,0,0,0.791,3.2,11.7,994,41.4166666666667
"84",2014,41,11,0,0,0.731,3.6,12.7,995,41.4583333333333
"85",2014,41,12,0,0,0.713,3.6,12.9,996,41.5
"86",2014,41,13,0,0,0.731,3.3,12.1,997,41.5416666666667
"87",2014,41,14,0,0,0.75,3,11.4,998,41.5833333333333
"88",2014,41,15,0,0,0.78,2.8,10.5,999,41.625
"89",2014,41,16,0,0,0.818,2.5,9.7,1000,41.6666666666667
"90",2014,41,17,0,0,0.859,2.2,8.8,1001,41.7083333333333
"91",2014,41,18,0,0,0.881,2,8,1002,41.75
"92",2014,41,19,0,0,0.882,1.8,7.3,1003,41.7916666666667
"93",2014,41,20,0,0,0.883,1.9,6.6,1004,41.8333333333333
"94",2014,41,21,0,0,0.872,1.9,6.2,1005,41.875
"95",2014,41,22,0,0,0.851,1.6,6,1006,41.9166666666667
"96",2014,41,23,0,0,0.831,1.4,5.8,1007,41.9583333333333
"97",2014,42,0,0,0,0.826,1.4,5.5,1008,42
"98",2014,42,1,0,0,0.836,1.3,5.1,1009,42.0416666666667
"99",2014,42,2,0,0,0.846,1.3,4.8,1010,42.0833333333333
"100",2014,42,3,0,0,0.844,1.4,4.8,1011,42.125
"101",2014,42,4,0,87.4,0.83,1.6,5.3,1012,42.1666666666667
"102",2014,42,5,0,644,0.814,1.8,5.8,1013,42.2083333333333
"103",2014,42,6,0,128.8,0.766,1.7,7.3,1014,42.25
"104",2014,42,7,0,1807.8,0.695,1.2,9.7,1015,42.2916666666667
"105",2014,42,8,0,4061.8,0.632,0.7,12.2,1016,42.3333333333333
"106",2014,42,9,0,4084.8,0.573,0.5,14,1017,42.375
"107",2014,42,10,0,4052.6,0.517,0.5,15.3,1018,42.4166666666667
"108",2014,42,11,0,3887,0.469,0.5,16.4,1019,42.4583333333333
"109",2014,42,12,0,2208,0.458,0.4,16.4,1020,42.5
"110",2014,42,13,0,2300,0.48,0.3,15.3,1021,42.5416666666667
"111",2014,42,14,0,432.4,0.506,0.5,14.1,1022,42.5833333333333
"112",2014,42,15,0,0,0.554,0.7,12.6,1023,42.625
"113",2014,42,16,0,0,0.631,1.1,10.9,1024,42.6666666666667
"114",2014,42,17,0,0,0.72,1.7,9.1,1025,42.7083333333333
"115",2014,42,18,0,0,0.778,1.7,7.7,1026,42.75
"116",2014,42,19,0,0,0.799,1.4,6.7,1027,42.7916666666667
"117",2014,42,20,0,0,0.819,1.2,5.8,1028,42.8333333333333
"118",2014,42,21,0,0,0.827,1.3,5.2,1029,42.875
"119",2014,42,22,0,0,0.825,1.7,5.1,1030,42.9166666666667
"120",2014,42,23,0,0,0.821,2.2,5,1031,42.9583333333333
"121",2014,43,0,0,0,0.802,2.5,4.8,1032,43
"122",2014,43,1,0,0,0.767,2.6,4.4,1033,43.0416666666667
"123",2014,43,2,0,0,0.734,2.8,4.1,1034,43.0833333333333
"124",2014,43,3,0,0,0.707,2.9,4.2,1035,43.125
"125",2014,43,4,0,151.8,0.686,3,4.7,1036,43.1666666666667
"126",2014,43,5,0,1412.2,0.665,3,5.3,1037,43.2083333333333
"127",2014,43,6,0,3523.6,0.599,2.7,7,1038,43.25
"128",2014,43,7,0,3822.6,0.506,2,10,1039,43.2916666666667
"129",2014,43,8,0,2502.4,0.429,1.6,12.9,1040,43.3333333333333
"130",2014,43,9,0,4282.6,0.381,1.5,15,1041,43.375
"131",2014,43,10,0,4282.6,0.353,1.7,16.3,1042,43.4166666666667
"132",2014,43,11,0,4176.8,0.329,2,17.4,1043,43.4583333333333
"133",2014,43,12,0,3914.6,0.344,2.2,17.2,1044,43.5
"134",2014,43,13,0,3399.4,0.399,2.1,15.7,1045,43.5416666666667
"135",2014,43,14,0,1481.2,0.465,2,14.1,1046,43.5833333333333
"136",2014,43,15,0,0,0.506,1.7,12.6,1047,43.625
"137",2014,43,16,0,0,0.517,1.5,11.4,1048,43.6666666666667
"138",2014,43,17,0,0,0.527,1.6,10.1,1049,43.7083333333333
"139",2014,43,18,0,0,0.533,1.7,9.3,1050,43.75
"140",2014,43,19,0,0,0.533,1.6,8.9,1051,43.7916666666667
"141",2014,43,20,0,0,0.533,1.5,8.4,1052,43.8333333333333
"142",2014,43,21,0,0,0.527,1.5,8.3,1053,43.875
"143",2014,43,22,0,0,0.514,1.7,8.4,1054,43.9166666666667
"144",2014,43,23,0,0,0.502,1.9,8.4,1055,43.9583333333333
"145",2014,44,0,0,0,0.5,2.1,8.3,1056,44
"146",2014,44,1,0,0,0.506,2.3,7.9,1057,44.0416666666667
"147",2014,44,2,0,0,0.513,2.5,7.6,1058,44.0833333333333
"148",2014,44,3,0,0,0.52,2.7,7.5,1059,44.125
"149",2014,44,4,0,184,0.525,3,7.8,1060,44.1666666666667
"150",2014,44,5,0,1439.8,0.53,3.2,8.2,1061,44.2083333333333
"151",2014,44,6,0,3555.8,0.499,3.1,9.6,1062,44.25
"152",2014,44,7,0,3836.4,0.441,3,11.9,1063,44.2916666666667
"153",2014,44,8,0,2474.8,0.389,3.1,14.3,1064,44.3333333333333
"154",2014,44,9,0,4296.4,0.341,3.3,16,1065,44.375
"155",2014,44,10,0,4282.6,0.296,3.5,17.1,1066,44.4166666666667
"156",2014,44,11,0,4149.2,0.258,3.7,18.1,1067,44.4583333333333
"157",2014,44,12,0,3463.8,0.262,3.5,17.8,1068,44.5
"158",2014,44,13,0,3151,0.306,2.8,16.2,1069,44.5416666666667
"159",2014,44,14,0,1324.8,0.361,2.1,14.5,1070,44.5833333333333
"160",2014,44,15,0,0,0.396,1.8,13.2,1071,44.625
"161",2014,44,16,0,0,0.408,1.8,12.3,1072,44.6666666666667
"162",2014,44,17,0,0,0.419,2,11.3,1073,44.7083333333333
"163",2014,44,18,0,0,0.429,2.2,10.6,1074,44.75
"164",2014,44,19,0,0,0.437,2.4,10.1,1075,44.7916666666667
"165",2014,44,20,0,0,0.445,2.6,9.6,1076,44.8333333333333
"166",2014,44,21,0,0,0.434,2.7,9.7,1077,44.875
"167",2014,44,22,0,0,0.408,2.7,10.3,1078,44.9166666666667
"168",2014,44,23,0,0,0.382,2.8,10.9,1079,44.9583333333333
"169",2014,45,0,0,0,0.377,2.9,10.7,1080,45
"170",2014,45,1,0,0,0.389,3.1,9.9,1081,45.0416666666667
"171",2014,45,2,0,0,0.402,3.4,9,1082,45.0833333333333
"172",2014,45,3,0,0,0.416,3.5,8.6,1083,45.125
"173",2014,45,4,0,64.4,0.432,3.5,8.5,1084,45.1666666666667
"174",2014,45,5,0,966,0.448,3.6,8.6,1085,45.2083333333333
"175",2014,45,6,0,2645,0.429,3.5,9.7,1086,45.25
"176",2014,45,7,0,3132.6,0.383,3.5,11.9,1087,45.2916666666667
"177",2014,45,8,0,3362.6,0.342,3.7,14.1,1088,45.3333333333333
"178",2014,45,9,0,3505.2,0.311,3.8,15.7,1089,45.375
"179",2014,45,10,0,1881.4,0.287,3.7,16.7,1090,45.4166666666667
"180",2014,45,11,0,0,0.266,3.8,17.6,1091,45.4583333333333
"181",2014,45,12,0,0,0.284,3.6,17.3,1092,45.5
"182",2014,45,13,0,0,0.344,2.8,16,1093,45.5416666666667
"183",2014,45,14,0,0,0.419,2.1,14.6,1094,45.5833333333333
"184",2014,45,15,0,0,0.488,1.5,13.4,1095,45.625
"185",2014,45,16,0,0,0.546,1.1,12.3,1096,45.6666666666667
"186",2014,45,17,0.2,0,0.61,0.7,11.2,1097,45.7083333333333
"187",2014,45,18,0.2,0,0.651,0.5,10.5,1098,45.75
"188",2014,45,19,0.1,0,0.667,0.6,10.2,1099,45.7916666666667
"189",2014,45,20,0.3,0,0.682,0.8,9.9,1100,45.8333333333333
"190",2014,45,21,0.4,0,0.706,1,9.5,1101,45.875
"191",2014,45,22,0.2,0,0.737,1.3,9.2,1102,45.9166666666667
"192",2014,45,23,0.6,0,0.77,1.6,8.9,1103,45.9583333333333
"193",2014,46,0,0.8,0,0.804,1.7,8.2,1104,46
"194",2014,46,1,0.4,0,0.838,1.6,7.2,1105,46.0416666666667
"195",2014,46,2,0,0,0.872,1.7,6.1,1106,46.0833333333333
"196",2014,46,3,0,0,0.882,1.8,5.8,1107,46.125
"197",2014,46,4,0,0,0.866,2,6,1108,46.1666666666667
"198",2014,46,5,0,0,0.848,2.1,6.3,1109,46.2083333333333
"199",2014,46,6,0,0,0.803,2.3,7,1110,46.25
"200",2014,46,7,0,0,0.736,2.6,8.2,1111,46.2916666666667
"201",2014,46,8,0.1,0,0.674,2.9,9.5,1112,46.3333333333333
"202",2014,46,9,0.1,0,0.621,3,10.6,1113,46.375
"203",2014,46,10,0,0,0.575,2.7,11.7,1114,46.4166666666667
"204",2014,46,11,0.1,0,0.534,2.5,12.8,1115,46.4583333333333
"205",2014,46,12,0.2,0,0.53,2.2,12.8,1116,46.5
"206",2014,46,13,0.1,0,0.56,1.9,11.7,1117,46.5416666666667
"207",2014,46,14,0.1,0,0.593,1.7,10.5,1118,46.5833333333333
"208",2014,46,15,0.1,0,0.623,1.5,9.6,1119,46.625
"209",2014,46,16,0,0,0.649,1.5,9,1120,46.6666666666667
"210",2014,46,17,0.2,0,0.676,1.6,8.3,1121,46.7083333333333
"211",2014,46,18,0.3,0,0.698,1.6,7.7,1122,46.75
"212",2014,46,19,0.2,0,0.717,1.5,7.2,1123,46.7916666666667
"213",2014,46,20,0,0,0.736,1.5,6.7,1124,46.8333333333333
"214",2014,46,21,0,0,0.751,1.5,6.3,1125,46.875
"215",2014,46,22,0,0,0.76,1.5,6.1,1126,46.9166666666667
"216",2014,46,23,0,0,0.77,1.6,5.8,1127,46.9583333333333
"217",2014,47,0,0,0,0.784,1.7,5.5,1128,47
"218",2014,47,1,0,0,0.804,1.7,5,1129,47.0416666666667
"219",2014,47,2,0,0,0.823,1.8,4.6,1130,47.0833333333333
"220",2014,47,3,0,0,0.823,2,4.6,1131,47.125
"221",2014,47,4,0,41.4,0.803,2.4,5,1132,47.1666666666667
"222",2014,47,5,0,708.4,0.782,2.8,5.5,1133,47.2083333333333
"223",2014,47,6,0,2125.2,0.711,2.9,6.9,1134,47.25
"224",2014,47,7,0,2723.2,0.606,2.9,9.3,1135,47.2916666666667
"225",2014,47,8,0,3118.8,0.517,2.8,11.7,1136,47.3333333333333
"226",2014,47,9,0,3560.4,0.466,2.8,13.3,1137,47.375
"227",2014,47,10,0,3574.2,0.441,2.8,14.1,1138,47.4166666666667
"228",2014,47,11,0,3358,0.419,2.7,14.8,1139,47.4583333333333
"229",2014,47,12,0,2911.8,0.412,2.4,14.8,1140,47.5
"230",2014,47,13,0,2171.2,0.417,1.8,14.2,1141,47.5416666666667
"231",2014,47,14,0,170.2,0.424,1.4,13.5,1142,47.5833333333333
"232",2014,47,15,0,0,0.456,1.4,12.1,1143,47.625
"233",2014,47,16,0,0,0.518,1.7,10,1144,47.6666666666667
"234",2014,47,17,0,0,0.59,1.9,7.9,1145,47.7083333333333
"235",2014,47,18,0,0,0.642,2.1,6.4,1146,47.75
"236",2014,47,19,0,0,0.668,2.2,5.4,1147,47.7916666666667
"237",2014,47,20,0,0,0.695,2.4,4.5,1148,47.8333333333333
"238",2014,47,21,0,0,0.713,2.5,4.1,1149,47.875
"239",2014,47,22,0,0,0.722,2.8,4.4,1150,47.9166666666667
"240",2014,47,23,0,0,0.732,3,4.6,1151,47.9583333333333
"241",2014,48,0,0,0,0.731,3.3,4.4,1152,48
"242",2014,48,1,0,0,0.721,3.4,3.9,1153,48.0416666666667
"243",2014,48,2,0,0,0.711,3.6,3.4,1154,48.0833333333333
"244",2014,48,3,0,0,0.701,3.8,3.5,1155,48.125
"245",2014,48,4,0,184,0.691,3.9,4.2,1156,48.1666666666667
"246",2014,48,5,0,1274.2,0.681,4.1,5,1157,48.2083333333333
"247",2014,48,6,0,3270.6,0.624,3.8,6.7,1158,48.25
"248",2014,48,7,0,3799.6,0.537,3.2,9.5,1159,48.2916666666667
"249",2014,48,8,0,4043.4,0.462,2.5,12.3,1160,48.3333333333333
"250",2014,48,9,0,4052.6,0.414,2,14.2,1161,48.375
"251",2014,48,10,0,4025,0.384,1.6,15.3,1162,48.4166666666667
"252",2014,48,11,0,3873.2,0.358,1.3,16.4,1163,48.4583333333333
"253",2014,48,12,0,3496,0.359,1.2,16.3,1164,48.5
"254",2014,48,13,0,2856.6,0.387,1.1,15.2,1165,48.5416666666667
"255",2014,48,14,0,667,0.418,1.2,14,1166,48.5833333333333
"256",2014,48,15,0,0,0.464,1.2,12.5,1167,48.625
"257",2014,48,16,0,0,0.526,1.3,10.5,1168,48.6666666666667
"258",2014,48,17,0,0,0.598,1.5,8.6,1169,48.7083333333333
"259",2014,48,18,0,0,0.652,1.6,7,1170,48.75
"260",2014,48,19,0,0,0.684,1.5,5.6,1171,48.7916666666667
"261",2014,48,20,0,0,0.717,1.6,4.3,1172,48.8333333333333
"262",2014,48,21,0,0,0.737,1.6,3.6,1173,48.875
"263",2014,48,22,0,0,0.745,1.6,3.4,1174,48.9166666666667
"264",2014,48,23,0,0,0.752,1.6,3.3,1175,48.9583333333333
"265",2014,49,0,0,0,0.751,1.7,3,1176,49
"266",2014,49,1,0,0,0.741,1.8,2.6,1177,49.0416666666667
"267",2014,49,2,0,0,0.732,1.9,2.2,1178,49.0833333333333
"268",2014,49,3,0,0,0.718,1.9,2.4,1179,49.125
"269",2014,49,4,0,262.2,0.7,1.8,3.3,1180,49.1666666666667
"270",2014,49,5,0,147.2,0.681,1.8,4.2,1181,49.2083333333333
"271",2014,49,6,0,1163.8,0.618,1.4,6.3,1182,49.25
"272",2014,49,7,0,3583.4,0.526,0.8,9.4,1183,49.2916666666667
"273",2014,49,8,0,4084.8,0.449,0.8,12.5,1184,49.3333333333333
"274",2014,49,9,0,4029.6,0.408,1.3,14.8,1185,49.375
"275",2014,49,10,0,3914.6,0.393,1.8,16.4,1186,49.4166666666667
"276",2014,49,11,0,2309.2,0.379,2.2,17.9,1187,49.4583333333333
"277",2014,49,12,0,2677.2,0.387,2.4,17.9,1188,49.5
"278",2014,49,13,0,2042.4,0.415,2.4,16.6,1189,49.5416666666667
"279",2014,49,14,0,887.8,0.448,2.4,15.2,1190,49.5833333333333
"280",2014,49,15,0,0,0.495,2.2,13.8,1191,49.625
"281",2014,49,16,0,0,0.56,2,12.3,1192,49.6666666666667
"282",2014,49,17,0,0,0.635,1.9,10.8,1193,49.7083333333333
"283",2014,49,18,0,0,0.695,1.7,9.3,1194,49.75
"284",2014,49,19,0,0,0.735,1.6,7.9,1195,49.7916666666667
"285",2014,49,20,0,0,0.776,1.7,6.5,1196,49.8333333333333
"286",2014,49,21,0,0,0.793,1.7,5.4,1197,49.875
"287",2014,49,22,0,0,0.784,1.5,4.7,1198,49.9166666666667
"288",2014,49,23,0,0,0.775,1.2,4,1199,49.9583333333333
"289",2014,50,0,0,0,0.769,1.1,3.3,1200,50
"290",2014,50,1,0,0,0.766,1.1,2.5,1201,50.0416666666667
"291",2014,50,2,0,0,0.762,1.1,1.8,1202,50.0833333333333
"292",2014,50,3,0,0,0.75,1.1,2,1203,50.125
"293",2014,50,4,0,96.6,0.73,1.1,3,1204,50.1666666666667
"294",2014,50,5,0,975.2,0.709,1.1,4.1,1205,50.2083333333333
"295",2014,50,6,0,2741.6,0.632,0.9,6.5,1206,50.25
"296",2014,50,7,0,3376.4,0.523,0.5,10.3,1207,50.2916666666667
"297",2014,50,8,0,3689.2,0.435,0.2,14.1,1208,50.3333333333333
"298",2014,50,9,0,3739.8,0.389,0.5,16.5,1209,50.375
"299",2014,50,10,0,3781.2,0.371,0.9,17.7,1210,50.4166666666667
"300",2014,50,11,0,3698.4,0.356,1.4,18.9,1211,50.4583333333333
"301",2014,50,12,0,3459.2,0.366,1.7,18.8,1212,50.5
"302",2014,50,13,0,2792.2,0.402,1.9,17.5,1213,50.5416666666667
"303",2014,50,14,0,225.4,0.444,2.1,16.2,1214,50.5833333333333
"304",2014,50,15,0,0,0.502,2,14.7,1215,50.625
"305",2014,50,16,0,0,0.58,1.8,12.9,1216,50.6666666666667
"306",2014,50,17,0,0,0.67,1.9,11.1,1217,50.7083333333333
"307",2014,50,18,0,0,0.728,1.9,9.8,1218,50.75
"308",2014,50,19,0,0,0.747,1.7,8.8,1219,50.7916666666667
"309",2014,50,20,0,0,0.764,1.7,7.9,1220,50.8333333333333
"310",2014,50,21,0,0,0.763,1.6,7.6,1221,50.875
"311",2014,50,22,0,0,0.744,1.3,7.7,1222,50.9166666666667
"312",2014,50,23,0,0,0.725,1,7.9,1223,50.9583333333333
"313",2014,51,0,0,0,0.732,0.8,7.3,1224,51
"314",2014,51,1,0,0,0.765,0.9,6,1225,51.0416666666667
"315",2014,51,2,0,0,0.801,0.9,4.7,1226,51.0833333333333
"316",2014,51,3,0,0,0.807,1,4.5,1227,51.125
"317",2014,51,4,0,280.6,0.784,1.2,5.3,1228,51.1666666666667
"318",2014,51,5,0,128.8,0.76,1.4,6.3,1229,51.2083333333333
"319",2014,51,6,0,1646.8,0.7,1.2,8.2,1230,51.25
"320",2014,51,7,0,2171.2,0.617,0.5,10.9,1231,51.2916666666667
"321",2014,51,8,0,3243,0.545,0.2,13.7,1232,51.3333333333333
"322",2014,51,9,0,4098.6,0.499,0.8,15.7,1233,51.375
"323",2014,51,10,0,4071,0.473,1.4,16.9,1234,51.4166666666667
"324",2014,51,11,0,3905.4,0.45,1.9,18,1235,51.4583333333333
"325",2014,51,12,0,3496,0.465,2.2,17.9,1236,51.5
"326",2014,51,13,0,2787.6,0.518,2.1,16.7,1237,51.5416666666667
"327",2014,51,14,0,400.2,0.58,2.1,15.5,1238,51.5833333333333
"328",2014,51,15,0,4.6,0.644,1.9,14,1239,51.625
"329",2014,51,16,0,0,0.708,1.8,12.4,1240,51.6666666666667
"330",2014,51,17,0,0,0.78,2,10.8,1241,51.7083333333333
"331",2014,51,18,0,0,0.822,1.9,9.6,1242,51.75
"332",2014,51,19,0,0,0.832,1.4,8.7,1243,51.7916666666667
"333",2014,51,20,0,0,0.841,1.2,7.9,1244,51.8333333333333
"334",2014,51,21,0,0,0.831,1.3,7.3,1245,51.875
"335",2014,51,22,0,0,0.804,1.4,6.8,1246,51.9166666666667
"336",2014,51,23,0,0,0.777,1.5,6.3,1247,51.9583333333333
"337",2014,52,0,0,0,0.78,1.7,5.7,1248,52
"338",2014,52,1,0,0,0.811,2,5.1,1249,52.0416666666667
"339",2014,52,2,0,0,0.844,2.2,4.4,1250,52.0833333333333
"340",2014,52,3,0,0,0.842,2.4,4.6,1251,52.125
"341",2014,52,4,0,391,0.808,2.6,5.5,1252,52.1666666666667
"342",2014,52,5,0,1458.2,0.774,2.7,6.5,1253,52.2083333333333
"343",2014,52,6,0,3509.8,0.69,2.4,8.6,1254,52.25
"344",2014,52,7,0,3979,0.578,1.6,11.7,1255,52.2916666666667
"345",2014,52,8,0,4213.6,0.486,1,14.9,1256,52.3333333333333
"346",2014,52,9,0,4273.4,0.426,0.8,17.1,1257,52.375
"347",2014,52,10,0,4291.8,0.387,1,18.5,1258,52.4166666666667
"348",2014,52,11,0,4163,0.354,1.4,19.9,1259,52.4583333333333
"349",2014,52,12,0,3606.4,0.361,1.6,19.8,1260,52.5
"350",2014,52,13,0,1743.4,0.41,1.5,18.3,1261,52.5416666666667
"351",2014,52,14,0,1384.6,0.466,1.4,16.8,1262,52.5833333333333
"352",2014,52,15,0,13.8,0.507,1.1,15.5,1263,52.625
"353",2014,52,16,0,0,0.528,0.5,14.5,1264,52.6666666666667
"354",2014,52,17,0,0,0.549,0.3,13.5,1265,52.7083333333333
"355",2014,52,18,0,0,0.569,0.6,12.4,1266,52.75
"356",2014,52,19,0,0,0.589,1,11.2,1267,52.7916666666667
"357",2014,52,20,0,0,0.609,1.4,10,1268,52.8333333333333
"358",2014,52,21,0,0,0.604,1.6,9.7,1269,52.875
"359",2014,52,22,0,0,0.577,1.7,10.3,1270,52.9166666666667
"360",2014,52,23,0,0,0.55,1.7,10.9,1271,52.9583333333333
"361",2014,53,0,0,0,0.526,1.8,10.9,1272,53
"362",2014,53,1,0,0,0.505,1.8,10.5,1273,53.0416666666667
"363",2014,53,2,0,0,0.485,1.8,10.1,1274,53.0833333333333
"364",2014,53,3,0,0,0.472,1.8,10,1275,53.125
"365",2014,53,4,0,0,0.466,2,10.3,1276,53.1666666666667
"366",2014,53,5,0,55.2,0.46,2.2,10.6,1277,53.2083333333333
"367",2014,53,6,0,777.4,0.417,1.9,12,1278,53.25
"368",2014,53,7,0,2194.2,0.35,1.6,14.3,1279,53.2916666666667
"369",2014,53,8,0,2226.4,0.295,1.7,16.6,1280,53.3333333333333
"370",2014,53,9,0,2870.4,0.262,1.8,18.2,1281,53.375
"371",2014,53,10,0,2760,0.246,2,19.2,1282,53.4166666666667
"372",2014,53,11,0,1876.8,0.232,2.4,20.2,1283,53.4583333333333
"373",2014,53,12,0,1872.2,0.244,2.4,20,1284,53.5
"374",2014,53,13,0,151.8,0.286,1.9,18.7,1285,53.5416666666667
"375",2014,53,14,0,202.4,0.335,1.5,17.3,1286,53.5833333333333
"376",2014,53,15,0,4.6,0.377,0.9,16,1287,53.625
"377",2014,53,16,0,0,0.41,0.3,14.7,1288,53.6666666666667
"378",2014,53,17,0,0,0.445,0.5,13.4,1289,53.7083333333333
"379",2014,53,18,0,0,0.468,0.9,12.2,1290,53.75
"380",2014,53,19,0,0,0.478,1.1,11.1,1291,53.7916666666667
"381",2014,53,20,0,0,0.488,1.2,10,1292,53.8333333333333
"382",2014,53,21,0,0,0.492,1.4,9.5,1293,53.875
"383",2014,53,22,0,0,0.49,1.5,9.5,1294,53.9166666666667
"384",2014,53,23,0,0,0.488,1.7,9.4,1295,53.9583333333333
"385",2014,54,0,0,0,0.496,1.7,9,1296,54
"386",2014,54,1,0,0,0.514,1.8,8.2,1297,54.0416666666667
"387",2014,54,2,0,0,0.533,1.8,7.4,1298,54.0833333333333
